DROP VIEW
CREATE VIEW
                                 lz                                 |  survey   | province_name | province_code | province_mdb_c | district_name | district_code | district_mdb_c |  municipality_name   | municipality_code | municipality_mdb_c | main_place_name | main_place_code |    village_name    | village_code |  pop  | num_sas |   approx_coord    |                 village_and_coord                 
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Umzimkhulu           |               598 | KZN435             | Nodwengu        |          598089 | Nodwengu SP        |    598089001 |   456 |       1 | -30.1968, 29.8017 | hea - Nodwengu SP: -30.1968, 29.8017
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Umzimkhulu           |               598 | KZN435             | Nomeva          |          598108 | Nomeva SP          |    598108001 |   384 |       1 | -30.2833, 29.7632 | hea - Nomeva SP: -30.2833, 29.7632
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | Mkhambathini         |               567 | KZN226             | Mbila           |          567026 | Mbila SP           |    567026001 |  1527 |       2 | -30.0297, 30.4671 | continuum - Mbila SP: -30.0297, 30.4671
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | Richmond             |               568 | KZN227             | Mpofana         |          568013 | Mpofana SP         |    568013001 |  1209 |       2 | -30.0500, 30.4014 | continuum - Mpofana SP: -30.0500, 30.4014
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | The Msunduzi         |               566 | KZN225             | Deda            |          566032 | Deda SP            |    566032001 |  5223 |       5 | -29.6908, 30.1953 | continuum - Deda SP: -29.6908, 30.1953
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Ezingoleni           |               505 | KZN215             | KwaMshiwa       |          505005 | KwaMshiwa SP       |    505005001 |  1212 |       2 | -30.6560, 30.0620 | continuum - KwaMshiwa SP: -30.6560, 30.0620
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | UMuziwabantu         |               504 | KZN214             | Cekeza          |          504006 | Cekeza SP          |    504006001 |  1119 |       2 | -30.5230, 30.0610 | continuum - Cekeza SP: -30.5230, 30.0610
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umdoni               |               561 | KZN212             | aMahlongwa      |          561002 | aMahlongwa SP      |    561002001 |  7458 |       9 | -30.2358, 30.7246 | continuum - aMahlongwa SP: -30.2358, 30.7246
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umzumbe              |               503 | KZN213             | Cathula         |          503072 | Cathula SP         |    503072001 |  1791 |       3 | -30.5347, 30.2251 | continuum - Cathula SP: -30.5347, 30.2251
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | both      | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umzumbe              |               503 | KZN213             | Sosibo          |          503028 | Sosibo SP          |    503028001 |  1476 |       3 | -30.4435, 30.1581 | both - Sosibo SP: -30.4435, 30.1581
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umzumbe              |               503 | KZN213             | Sunduza         |          503070 | Sunduza SP         |    503070001 |  1107 |       2 | -30.5578, 30.2390 | hea - Sunduza SP: -30.5578, 30.2390
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Vulamehlo            |               560 | KZN211             | Amahwaqa        |          560044 | Amahwaqa SP        |    560044001 |  2595 |       4 | -30.1756, 30.5933 | continuum - Amahwaqa SP: -30.1756, 30.5933
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | eThekwini     |           599 | ETH            | eThekwini            |               599 | ETH                | Clansthal       |          599194 | Amahlongwa         |    599194002 |  2193 |       3 | -30.2166, 30.7240 | continuum - Amahlongwa: -30.2166, 30.7240
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Hlabisa              |               585 | KZN274             | Amatshamnyama   |          585021 | Amatshamnyama SP   |    585021001 |  1599 |       2 | -28.1151, 31.8481 | continuum - Amatshamnyama SP: -28.1151, 31.8481
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Hlabisa              |               585 | KZN274             | Matshamnyama    |          585005 | Matshamnyama       |    585005001 |  1410 |       2 | -28.0038, 31.9674 | hea - Matshamnyama: -28.0038, 31.9674
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Hlabisa              |               585 | KZN274             | Nomcondo        |          585012 | Nomcondo SP        |    585012001 |  4722 |       5 | -28.0795, 32.1737 | hea - Nomcondo SP: -28.0795, 32.1737
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Mtubatuba            |               586 | KZN275             | DukuDuku        |          586001 | DukuDuku SP        |    586001001 |  5331 |       5 | -28.0979, 32.3565 | continuum - DukuDuku SP: -28.0979, 32.3565
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Mtubatuba            |               586 | KZN275             | Madwaleni       |          586018 | Madwaleni SP       |    586018001 |  3513 |       4 | -28.2682, 32.1966 | hea - Madwaleni SP: -28.2682, 32.1966
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Mtubatuba            |               586 | KZN275             | Nkatha          |          586025 | Nkatha SP          |    586025001 |  6540 |       7 | -28.3679, 32.1310 | hea - Nkatha SP: -28.3679, 32.1310
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Mfolozi              |               587 | KZN281             | Amalala         |          587020 | Amalala SP         |    587020001 |  4539 |       4 | -28.5305, 32.2908 | continuum - Amalala SP: -28.5305, 32.2908
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Mfolozi              |               587 | KZN281             | Nhlabane        |          587024 | Nhlabane SP        |    587024001 |  4638 |       5 | -28.6463, 32.2326 | hea - Nhlabane SP: -28.6463, 32.2326
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Ntambanana           |               588 | KZN283             | Emaphikaqala    |          588008 | Emaphikaqala SP    |    588008001 |   261 |       1 | -28.5025, 31.6410 | continuum - Emaphikaqala SP: -28.5025, 31.6410
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Ntambanana           |               588 | KZN283             | Ongelweni       |          588012 | Ongelweni SP       |    588012001 |  1581 |       2 | -28.5579, 31.6567 | hea - Ongelweni SP: -28.5579, 31.6567
 59304: North coast open access intense cultivation (ZANCC)         | both      | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | uMhlathuze           |               538 | KZN282             | Amadaka         |          538021 | Amadaka SP         |    538021001 |  5208 |       4 | -28.8616, 31.9378 | both - Amadaka SP: -28.8616, 31.9378
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | uMlalazi             |               589 | KZN284             | Amahubhu        |          589128 | Amahubhu SP        |    589128001 |  1632 |       2 | -28.9648, 31.5552 | continuum - Amahubhu SP: -28.9648, 31.5552
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | uMlalazi             |               589 | KZN284             | Qwayinduku      |          589061 | Qwayinduku  SP     |    589061001 |  2202 |       2 | -28.8806, 31.7109 | hea - Qwayinduku  SP: -28.8806, 31.7109
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Nongoma              |               580 | KZN265             | Bambelentulo    |          580082 | Bambelentulo SP    |    580082001 |  2739 |       3 | -27.8672, 31.7551 | continuum - Bambelentulo SP: -27.8672, 31.7551
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Nongoma              |               580 | KZN265             | Dongothuli      |          580086 | Dongothuli SP B    |    580086001 |   306 |       1 | -27.9044, 31.8930 | hea - Dongothuli SP B: -27.9044, 31.8930
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Nongoma              |               580 | KZN265             | Maphophoma      |          580143 | Maphophoma A SP    |    580143001 |  1452 |       2 | -28.0413, 31.6739 | hea - Maphophoma A SP: -28.0413, 31.6739
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Ulundi               |               581 | KZN266             | Emakhalathini B |          581064 | Emakhalathini B SP |    581064001 |  1542 |       2 | -28.2038, 31.6816 | continuum - Emakhalathini B SP: -28.2038, 31.6816
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | eThekwini     |           599 | ETH            | eThekwini            |               599 | ETH                | Gunjini         |          599011 | Gunjini SP         |    599011001 |  7998 |      11 | -29.5993, 30.9738 | continuum - Gunjini SP: -29.5993, 30.9738
 59304: North coast open access intense cultivation (ZANCC)         | continuum | KwaZulu-Natal |             5 | KZN            | iLembe        |           559 | DC29           | Mandeni              |               591 | KZN291             | Macambini       |          591017 | Dokodweni SP1      |    591017002 |  3330 |       4 | -29.0717, 31.6171 | continuum - Dokodweni SP1: -29.0717, 31.6171
 59304: North coast open access intense cultivation (ZANCC)         | hea       | KwaZulu-Natal |             5 | KZN            | iLembe        |           559 | DC29           | Mandeni              |               591 | KZN291             | Makhwanini      |          591018 | Makhwanini SP      |    591018001 |  2277 |       3 | -29.1053, 31.5097 | hea - Makhwanini SP: -29.1053, 31.5097
 59304: North coast open access intense cultivation (ZANCC)         | both      | KwaZulu-Natal |             5 | KZN            | iLembe        |           559 | DC29           | Ndwedwe              |               593 | KZN293             | Intaphuka       |          593045 | Intaphuka SP       |    593045001 |  6813 |       8 | -29.5596, 30.9904 | both - Intaphuka SP: -29.5596, 30.9904
 59305: South coast intensive open access cropping (ZASCO)          | continuum | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | Mkhambathini         |               567 | KZN226             | Mvuyane         |          567019 | Mvuyane SP         |    567019001 |   843 |       1 | -29.9933, 30.6922 | continuum - Mvuyane SP: -29.9933, 30.6922
 59305: South coast intensive open access cropping (ZASCO)          | both      | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Ezingoleni           |               505 | KZN215             | Bandlane        |          505027 | Bandlane SP        |    505027001 |  2523 |       2 | -30.8380, 30.1379 | both - Bandlane SP: -30.8380, 30.1379
 59305: South coast intensive open access cropping (ZASCO)          | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Hibiscus Coast       |               506 | KZN216             | Bendigo         |          506006 | Bendigo SP         |    506006001 |  1011 |       2 | -30.6135, 30.4775 | continuum - Bendigo SP: -30.6135, 30.4775
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Hibiscus Coast       |               506 | KZN216             | Mhlalandlini    |          506056 | Mhlalandlini SP    |    506056001 |  5139 |       4 | -30.9261, 30.2347 | hea - Mhlalandlini SP: -30.9261, 30.2347
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Hibiscus Coast       |               506 | KZN216             | Nyandezulu      |          506023 | Nyandezulu SP      |    506023001 |  5373 |       6 | -30.7530, 30.3395 | hea - Nyandezulu SP: -30.7530, 30.3395
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Hibiscus Coast       |               506 | KZN216             | Silwane         |          506005 | Silwane SP         |    506005001 |  2208 |       3 | -30.5961, 30.4502 | hea - Silwane SP: -30.5961, 30.4502
 59305: South coast intensive open access cropping (ZASCO)          | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | UMuziwabantu         |               504 | KZN214             | Cingweni        |          504037 | Cingweni SP        |    504037001 |  2838 |       4 | -30.6590, 29.8996 | continuum - Cingweni SP: -30.6590, 29.8996
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | UMuziwabantu         |               504 | KZN214             | Mkoba           |          504026 | Mkoba SP           |    504026001 |  8373 |      11 | -30.6261, 29.7932 | hea - Mkoba SP: -30.6261, 29.7932
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | UMuziwabantu         |               504 | KZN214             | Mthentu         |          504039 | Mthentu SP         |    504039001 |  2940 |       4 | -30.7089, 29.9118 | hea - Mthentu SP: -30.7089, 29.9118
 59305: South coast intensive open access cropping (ZASCO)          | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umzumbe              |               503 | KZN213             | Berea           |          503053 | Berea SP           |    503053001 |   699 |       1 | -30.4500, 30.5217 | continuum - Berea SP: -30.4500, 30.5217
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umzumbe              |               503 | KZN213             | Enkulu          |          503089 | Enkulu SP          |    503089001 |  3765 |       5 | -30.6148, 30.3988 | hea - Enkulu SP: -30.6148, 30.3988
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umzumbe              |               503 | KZN213             | Mthaleni        |          503030 | Mthaleni SP        |    503030001 |  1455 |       4 | -30.4613, 30.3125 | hea - Mthaleni SP: -30.4613, 30.3125
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Umzumbe              |               503 | KZN213             | Nkangala        |          503054 | Nkangala SP        |    503054001 |  2523 |       4 | -30.4713, 30.5549 | hea - Nkangala SP: -30.4713, 30.5549
 59305: South coast intensive open access cropping (ZASCO)          | continuum | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Vulamehlo            |               560 | KZN211             | Adams Rural     |          560002 | Adams Rural SP     |    560002001 |   432 |       1 | -30.0340, 30.7869 | continuum - Adams Rural SP: -30.0340, 30.7869
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | Ugu           |           521 | DC21           | Vulamehlo            |               560 | KZN211             | Kwa-Rwayi       |          560006 | Kwa-Rwayi SP       |    560006001 |   774 |       1 | -30.0534, 30.7091 | hea - Kwa-Rwayi SP: -30.0534, 30.7091
 59305: South coast intensive open access cropping (ZASCO)          | continuum | KwaZulu-Natal |             5 | KZN            | eThekwini     |           599 | ETH            | eThekwini            |               599 | ETH                | Adams Rural     |          599179 | Emsahweni          |    599179006 |  3555 |       4 | -30.0502, 30.8120 | continuum - Emsahweni: -30.0502, 30.8120
 59305: South coast intensive open access cropping (ZASCO)          | continuum | KwaZulu-Natal |             5 | KZN            | eThekwini     |           599 | ETH            | eThekwini            |               599 | ETH                | Adams Rural     |          599179 | Izwelisha          |    599179001 | 13584 |      15 | -30.0138, 30.8181 | continuum - Izwelisha: -30.0138, 30.8181
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | eThekwini     |           599 | ETH            | eThekwini            |               599 | ETH                | Madundube       |          599169 | Madundube SP       |    599169001 | 13737 |      13 | -29.9751, 30.7583 | hea - Madundube SP: -29.9751, 30.7583
 59305: South coast intensive open access cropping (ZASCO)          | hea       | KwaZulu-Natal |             5 | KZN            | eThekwini     |           599 | ETH            | eThekwini            |               599 | ETH                | Umnini          |          599189 | Umnini SP          |    599189001 | 17424 |      21 | -30.1465, 30.8108 | hea - Umnini SP: -30.1465, 30.8108
(225 rows)

